orderid,productid,unitprice,quantity,discount,orderdate,customerid,employeeid,shipvia,ca,annee_mois,date_join,datesk_x,customersk_x,companyname_x,country_x,employeesk_x,fullname_x,datesk_y,customersk_y,companyname_y,country_y,employeesk_y,fullname_y,customersk,companyname,country,employeesk,fullname
10503,65,21.05,20,0.0,1997-04-11,HUNGO,6,2,421.0,1997-04,1997-04-11,282,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,282,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama,HUNGO,Hungry Owl All-Night Grocers,Ireland,6,Michael Suyama
10504,2,19.0,12,0.0,1997-04-11,WHITC,4,3,228.0,1997-04,1997-04-11,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,WHITC,White Clover Markets,USA,4,Margaret Peacock
10504,21,10.0,12,0.0,1997-04-11,WHITC,4,3,120.0,1997-04,1997-04-11,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,WHITC,White Clover Markets,USA,4,Margaret Peacock
10504,53,32.8,10,0.0,1997-04-11,WHITC,4,3,328.0,1997-04,1997-04-11,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,WHITC,White Clover Markets,USA,4,Margaret Peacock
10504,61,28.5,25,0.0,1997-04-11,WHITC,4,3,712.5,1997-04,1997-04-11,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,282,WHITC,White Clover Markets,USA,4,Margaret Peacock,WHITC,White Clover Markets,USA,4,Margaret Peacock
10505,62,49.3,3,0.0,1997-04-14,MEREP,3,3,147.89999999999998,1997-04,1997-04-14,285,MEREP,Mère Paillarde,Canada,3,Janet Leverling,285,MEREP,Mère Paillarde,Canada,3,Janet Leverling,MEREP,Mère Paillarde,Canada,3,Janet Leverling
10506,25,14.0,18,0.10000000149011612,1997-04-15,KOENE,9,2,226.79999962449074,1997-04,1997-04-15,286,KOENE,Königlich Essen,Germany,9,Anne Dodsworth,286,KOENE,Königlich Essen,Germany,9,Anne Dodsworth,KOENE,Königlich Essen,Germany,9,Anne Dodsworth
10506,70,15.0,14,0.10000000149011612,1997-04-15,KOENE,9,2,188.99999968707561,1997-04,1997-04-15,286,KOENE,Königlich Essen,Germany,9,Anne Dodsworth,286,KOENE,Königlich Essen,Germany,9,Anne Dodsworth,KOENE,Königlich Essen,Germany,9,Anne Dodsworth
10507,43,46.0,15,0.15000000596046448,1997-04-15,ANTON,7,1,586.4999958872795,1997-04,1997-04-15,286,ANTON,Antonio Moreno Taquería,Mexico,7,Robert King,286,ANTON,Antonio Moreno Taquería,Mexico,7,Robert King,ANTON,Antonio Moreno Taquería,Mexico,7,Robert King
10507,48,12.75,15,0.15000000596046448,1997-04-15,ANTON,7,1,162.56249886006117,1997-04,1997-04-15,286,ANTON,Antonio Moreno Taquería,Mexico,7,Robert King,286,ANTON,Antonio Moreno Taquería,Mexico,7,Robert King,ANTON,Antonio Moreno Taquería,Mexico,7,Robert King
10508,13,6.0,10,0.0,1997-04-16,OTTIK,1,2,60.0,1997-04,1997-04-16,287,OTTIK,Ottilies Käseladen,Germany,1,Nancy Davolio,287,OTTIK,Ottilies Käseladen,Germany,1,Nancy Davolio,OTTIK,Ottilies Käseladen,Germany,1,Nancy Davolio
10508,39,18.0,10,0.0,1997-04-16,OTTIK,1,2,180.0,1997-04,1997-04-16,287,OTTIK,Ottilies Käseladen,Germany,1,Nancy Davolio,287,OTTIK,Ottilies Käseladen,Germany,1,Nancy Davolio,OTTIK,Ottilies Käseladen,Germany,1,Nancy Davolio
10509,28,45.6,3,0.0,1997-04-17,BLAUS,4,1,136.8,1997-04,1997-04-17,288,BLAUS,Blauer See Delikatessen,Germany,4,Margaret Peacock,288,BLAUS,Blauer See Delikatessen,Germany,4,Margaret Peacock,BLAUS,Blauer See Delikatessen,Germany,4,Margaret Peacock
10510,29,123.79,36,0.0,1997-04-18,SAVEA,6,3,4456.4400000000005,1997-04,1997-04-18,289,SAVEA,Save-a-lot Markets,USA,6,Michael Suyama,289,SAVEA,Save-a-lot Markets,USA,6,Michael Suyama,SAVEA,Save-a-lot Markets,USA,6,Michael Suyama
10510,75,7.75,36,0.10000000149011612,1997-04-18,SAVEA,6,3,251.0999995842576,1997-04,1997-04-18,289,SAVEA,Save-a-lot Markets,USA,6,Michael Suyama,289,SAVEA,Save-a-lot Markets,USA,6,Michael Suyama,SAVEA,Save-a-lot Markets,USA,6,Michael Suyama
10511,4,22.0,50,0.15000000596046448,1997-04-18,BONAP,4,3,934.9999934434891,1997-04,1997-04-18,289,BONAP,Bon app',France,4,Margaret Peacock,289,BONAP,Bon app',France,4,Margaret Peacock,BONAP,Bon app',France,4,Margaret Peacock
10511,7,30.0,50,0.15000000596046448,1997-04-18,BONAP,4,3,1274.9999910593033,1997-04,1997-04-18,289,BONAP,Bon app',France,4,Margaret Peacock,289,BONAP,Bon app',France,4,Margaret Peacock,BONAP,Bon app',France,4,Margaret Peacock
10511,8,40.0,10,0.15000000596046448,1997-04-18,BONAP,4,3,339.9999976158142,1997-04,1997-04-18,289,BONAP,Bon app',France,4,Margaret Peacock,289,BONAP,Bon app',France,4,Margaret Peacock,BONAP,Bon app',France,4,Margaret Peacock
10512,24,4.5,10,0.15000000596046448,1997-04-21,FAMIA,7,2,38.2499997317791,1997-04,1997-04-21,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,FAMIA,Familia Arquibaldo,Brazil,7,Robert King
10512,46,12.0,9,0.15000000596046448,1997-04-21,FAMIA,7,2,91.79999935626984,1997-04,1997-04-21,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,FAMIA,Familia Arquibaldo,Brazil,7,Robert King
10512,47,9.5,6,0.15000000596046448,1997-04-21,FAMIA,7,2,48.449999660253525,1997-04,1997-04-21,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,FAMIA,Familia Arquibaldo,Brazil,7,Robert King
10512,60,34.0,12,0.15000000596046448,1997-04-21,FAMIA,7,2,346.7999975681305,1997-04,1997-04-21,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,292,FAMIA,Familia Arquibaldo,Brazil,7,Robert King,FAMIA,Familia Arquibaldo,Brazil,7,Robert King
10513,21,10.0,40,0.20000000298023224,1997-04-22,WANDK,7,1,319.9999988079071,1997-04,1997-04-22,293,WANDK,Die Wandernde Kuh,Germany,7,Robert King,293,WANDK,Die Wandernde Kuh,Germany,7,Robert King,WANDK,Die Wandernde Kuh,Germany,7,Robert King
10513,32,32.0,50,0.20000000298023224,1997-04-22,WANDK,7,1,1279.9999952316284,1997-04,1997-04-22,293,WANDK,Die Wandernde Kuh,Germany,7,Robert King,293,WANDK,Die Wandernde Kuh,Germany,7,Robert King,WANDK,Die Wandernde Kuh,Germany,7,Robert King
10513,61,28.5,15,0.20000000298023224,1997-04-22,WANDK,7,1,341.9999987259507,1997-04,1997-04-22,293,WANDK,Die Wandernde Kuh,Germany,7,Robert King,293,WANDK,Die Wandernde Kuh,Germany,7,Robert King,WANDK,Die Wandernde Kuh,Germany,7,Robert King
10514,20,81.0,39,0.0,1997-04-22,ERNSH,3,2,3159.0,1997-04,1997-04-22,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,ERNSH,Ernst Handel,Austria,3,Janet Leverling
10514,28,45.6,35,0.0,1997-04-22,ERNSH,3,2,1596.0,1997-04,1997-04-22,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,ERNSH,Ernst Handel,Austria,3,Janet Leverling
10514,56,38.0,70,0.0,1997-04-22,ERNSH,3,2,2660.0,1997-04,1997-04-22,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,ERNSH,Ernst Handel,Austria,3,Janet Leverling
10514,65,21.05,39,0.0,1997-04-22,ERNSH,3,2,820.95,1997-04,1997-04-22,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,ERNSH,Ernst Handel,Austria,3,Janet Leverling
10514,75,7.75,50,0.0,1997-04-22,ERNSH,3,2,387.5,1997-04,1997-04-22,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,293,ERNSH,Ernst Handel,Austria,3,Janet Leverling,ERNSH,Ernst Handel,Austria,3,Janet Leverling
10515,9,97.0,16,0.15000000596046448,1997-04-23,QUICK,2,1,1319.1999907493591,1997-04,1997-04-23,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,QUICK,QUICK-Stop,Germany,2,Andrew Fuller
10515,16,17.45,50,0.0,1997-04-23,QUICK,2,1,872.5,1997-04,1997-04-23,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,QUICK,QUICK-Stop,Germany,2,Andrew Fuller
10515,27,43.9,120,0.0,1997-04-23,QUICK,2,1,5268.0,1997-04,1997-04-23,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,QUICK,QUICK-Stop,Germany,2,Andrew Fuller
10515,33,2.5,16,0.15000000596046448,1997-04-23,QUICK,2,1,33.99999976158142,1997-04,1997-04-23,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,QUICK,QUICK-Stop,Germany,2,Andrew Fuller
10515,60,34.0,84,0.15000000596046448,1997-04-23,QUICK,2,1,2427.5999829769135,1997-04,1997-04-23,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,294,QUICK,QUICK-Stop,Germany,2,Andrew Fuller,QUICK,QUICK-Stop,Germany,2,Andrew Fuller
10516,18,62.5,25,0.10000000149011612,1997-04-24,HUNGO,2,3,1406.2499976716936,1997-04,1997-04-24,295,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,295,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller
10516,41,9.65,80,0.10000000149011612,1997-04-24,HUNGO,2,3,694.7999988496304,1997-04,1997-04-24,295,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,295,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller
10516,42,14.0,20,0.0,1997-04-24,HUNGO,2,3,280.0,1997-04,1997-04-24,295,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,295,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller,HUNGO,Hungry Owl All-Night Grocers,Ireland,2,Andrew Fuller
10517,52,7.0,6,0.0,1997-04-24,NORTS,3,3,42.0,1997-04,1997-04-24,295,NORTS,North/South,UK,3,Janet Leverling,295,NORTS,North/South,UK,3,Janet Leverling,NORTS,North/South,UK,3,Janet Leverling
10517,59,55.0,4,0.0,1997-04-24,NORTS,3,3,220.0,1997-04,1997-04-24,295,NORTS,North/South,UK,3,Janet Leverling,295,NORTS,North/South,UK,3,Janet Leverling,NORTS,North/South,UK,3,Janet Leverling
10517,70,15.0,6,0.0,1997-04-24,NORTS,3,3,90.0,1997-04,1997-04-24,295,NORTS,North/South,UK,3,Janet Leverling,295,NORTS,North/South,UK,3,Janet Leverling,NORTS,North/South,UK,3,Janet Leverling
10518,24,4.5,5,0.0,1997-04-25,TORTU,4,2,22.5,1997-04,1997-04-25,296,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock,296,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock
10518,38,263.5,15,0.0,1997-04-25,TORTU,4,2,3952.5,1997-04,1997-04-25,296,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock,296,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock
10518,44,19.45,9,0.0,1997-04-25,TORTU,4,2,175.04999999999998,1997-04,1997-04-25,296,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock,296,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock,TORTU,Tortuga Restaurante,Mexico,4,Margaret Peacock
10519,10,31.0,16,0.05000000074505806,1997-04-28,CHOPS,6,3,471.1999996304512,1997-04,1997-04-28,299,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama,299,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama
10519,56,38.0,40,0.0,1997-04-28,CHOPS,6,3,1520.0,1997-04,1997-04-28,299,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama,299,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama
10519,60,34.0,10,0.05000000074505806,1997-04-28,CHOPS,6,3,322.99999974668026,1997-04,1997-04-28,299,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama,299,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama,CHOPS,Chop-suey Chinese,Switzerland,6,Michael Suyama
10520,24,4.5,8,0.0,1997-04-29,SANTG,7,1,36.0,1997-04,1997-04-29,300,SANTG,Santé Gourmet,Norway,7,Robert King,300,SANTG,Santé Gourmet,Norway,7,Robert King,SANTG,Santé Gourmet,Norway,7,Robert King
10520,53,32.8,5,0.0,1997-04-29,SANTG,7,1,164.0,1997-04,1997-04-29,300,SANTG,Santé Gourmet,Norway,7,Robert King,300,SANTG,Santé Gourmet,Norway,7,Robert King,SANTG,Santé Gourmet,Norway,7,Robert King
10521,35,18.0,3,0.0,1997-04-29,CACTU,8,2,54.0,1997-04,1997-04-29,300,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan,300,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan
10521,41,9.65,10,0.0,1997-04-29,CACTU,8,2,96.5,1997-04,1997-04-29,300,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan,300,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan
10521,68,12.5,6,0.0,1997-04-29,CACTU,8,2,75.0,1997-04,1997-04-29,300,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan,300,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan,CACTU,Cactus Comidas para llevar,Argentina,8,Laura Callahan
10522,1,18.0,40,0.20000000298023224,1997-04-30,LEHMS,4,1,575.9999978542328,1997-04,1997-04-30,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10522,8,40.0,24,0.0,1997-04-30,LEHMS,4,1,960.0,1997-04,1997-04-30,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10522,30,25.89,20,0.20000000298023224,1997-04-30,LEHMS,4,1,414.23999845683574,1997-04,1997-04-30,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10522,40,18.4,25,0.20000000298023224,1997-04-30,LEHMS,4,1,367.9999986290931,1997-04,1997-04-30,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,301,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock,LEHMS,Lehmanns Marktstand,Germany,4,Margaret Peacock
10523,17,39.0,25,0.10000000149011612,1997-05-01,SEVES,7,2,877.4999985471368,1997-05,1997-05-01,302,SEVES,Seven Seas Imports,UK,7,Robert King,302,SEVES,Seven Seas Imports,UK,7,Robert King,SEVES,Seven Seas Imports,UK,7,Robert King
10523,20,81.0,15,0.10000000149011612,1997-05-01,SEVES,7,2,1093.499998189509,1997-05,1997-05-01,302,SEVES,Seven Seas Imports,UK,7,Robert King,302,SEVES,Seven Seas Imports,UK,7,Robert King,SEVES,Seven Seas Imports,UK,7,Robert King
10523,37,26.0,18,0.10000000149011612,1997-05-01,SEVES,7,2,421.19999930262566,1997-05,1997-05-01,302,SEVES,Seven Seas Imports,UK,7,Robert King,302,SEVES,Seven Seas Imports,UK,7,Robert King,SEVES,Seven Seas Imports,UK,7,Robert King
10523,41,9.65,6,0.10000000149011612,1997-05-01,SEVES,7,2,52.109999913722284,1997-05,1997-05-01,302,SEVES,Seven Seas Imports,UK,7,Robert King,302,SEVES,Seven Seas Imports,UK,7,Robert King,SEVES,Seven Seas Imports,UK,7,Robert King
10524,10,31.0,2,0.0,1997-05-01,BERGS,1,2,62.0,1997-05,1997-05-01,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10524,30,25.89,10,0.0,1997-05-01,BERGS,1,2,258.9,1997-05,1997-05-01,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10524,43,46.0,60,0.0,1997-05-01,BERGS,1,2,2760.0,1997-05,1997-05-01,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10524,54,7.45,15,0.0,1997-05-01,BERGS,1,2,111.75,1997-05,1997-05-01,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,302,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio,BERGS,Berglunds snabbköp,Sweden,1,Nancy Davolio
10525,36,19.0,30,0.0,1997-05-02,BONAP,1,2,570.0,1997-05,1997-05-02,303,BONAP,Bon app',France,1,Nancy Davolio,303,BONAP,Bon app',France,1,Nancy Davolio,BONAP,Bon app',France,1,Nancy Davolio
10525,40,18.4,15,0.10000000149011612,1997-05-02,BONAP,1,2,248.39999958872795,1997-05,1997-05-02,303,BONAP,Bon app',France,1,Nancy Davolio,303,BONAP,Bon app',France,1,Nancy Davolio,BONAP,Bon app',France,1,Nancy Davolio
10526,1,18.0,8,0.15000000596046448,1997-05-05,WARTH,4,2,122.39999914169312,1997-05,1997-05-05,306,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,306,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,WARTH,Wartian Herkku,Finland,4,Margaret Peacock
10526,13,6.0,10,0.0,1997-05-05,WARTH,4,2,60.0,1997-05,1997-05-05,306,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,306,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,WARTH,Wartian Herkku,Finland,4,Margaret Peacock
10526,56,38.0,30,0.15000000596046448,1997-05-05,WARTH,4,2,968.9999932050705,1997-05,1997-05-05,306,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,306,WARTH,Wartian Herkku,Finland,4,Margaret Peacock,WARTH,Wartian Herkku,Finland,4,Margaret Peacock
10527,4,22.0,50,0.10000000149011612,1997-05-05,QUICK,7,1,989.9999983608723,1997-05,1997-05-05,306,QUICK,QUICK-Stop,Germany,7,Robert King,306,QUICK,QUICK-Stop,Germany,7,Robert King,QUICK,QUICK-Stop,Germany,7,Robert King
10527,36,19.0,30,0.10000000149011612,1997-05-05,QUICK,7,1,512.9999991506338,1997-05,1997-05-05,306,QUICK,QUICK-Stop,Germany,7,Robert King,306,QUICK,QUICK-Stop,Germany,7,Robert King,QUICK,QUICK-Stop,Germany,7,Robert King
10528,11,21.0,3,0.0,1997-05-06,GREAL,6,2,63.0,1997-05,1997-05-06,307,GREAL,Great Lakes Food Market,USA,6,Michael Suyama,307,GREAL,Great Lakes Food Market,USA,6,Michael Suyama,GREAL,Great Lakes Food Market,USA,6,Michael Suyama
10528,33,2.5,8,0.20000000298023224,1997-05-06,GREAL,6,2,15.999999940395355,1997-05,1997-05-06,307,GREAL,Great Lakes Food Market,USA,6,Michael Suyama,307,GREAL,Great Lakes Food Market,USA,6,Michael Suyama,GREAL,Great Lakes Food Market,USA,6,Michael Suyama
10528,72,34.8,9,0.0,1997-05-06,GREAL,6,2,313.2,1997-05,1997-05-06,307,GREAL,Great Lakes Food Market,USA,6,Michael Suyama,307,GREAL,Great Lakes Food Market,USA,6,Michael Suyama,GREAL,Great Lakes Food Market,USA,6,Michael Suyama
10529,55,24.0,14,0.0,1997-05-07,MAISD,5,2,336.0,1997-05,1997-05-07,308,MAISD,Maison Dewey,Belgium,5,Steven Buchanan,308,MAISD,Maison Dewey,Belgium,5,Steven Buchanan,MAISD,Maison Dewey,Belgium,5,Steven Buchanan
10529,68,12.5,20,0.0,1997-05-07,MAISD,5,2,250.0,1997-05,1997-05-07,308,MAISD,Maison Dewey,Belgium,5,Steven Buchanan,308,MAISD,Maison Dewey,Belgium,5,Steven Buchanan,MAISD,Maison Dewey,Belgium,5,Steven Buchanan
10529,69,36.0,10,0.0,1997-05-07,MAISD,5,2,360.0,1997-05,1997-05-07,308,MAISD,Maison Dewey,Belgium,5,Steven Buchanan,308,MAISD,Maison Dewey,Belgium,5,Steven Buchanan,MAISD,Maison Dewey,Belgium,5,Steven Buchanan
10530,17,39.0,40,0.0,1997-05-08,PICCO,3,2,1560.0,1997-05,1997-05-08,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,PICCO,Piccolo und mehr,Austria,3,Janet Leverling
10530,43,46.0,25,0.0,1997-05-08,PICCO,3,2,1150.0,1997-05,1997-05-08,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,PICCO,Piccolo und mehr,Austria,3,Janet Leverling
10530,61,28.5,20,0.0,1997-05-08,PICCO,3,2,570.0,1997-05,1997-05-08,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,PICCO,Piccolo und mehr,Austria,3,Janet Leverling
10530,76,18.0,50,0.0,1997-05-08,PICCO,3,2,900.0,1997-05,1997-05-08,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,309,PICCO,Piccolo und mehr,Austria,3,Janet Leverling,PICCO,Piccolo und mehr,Austria,3,Janet Leverling
10531,59,55.0,2,0.0,1997-05-08,OCEAN,7,1,110.0,1997-05,1997-05-08,309,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,309,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King,OCEAN,Océano Atlántico Ltda.,Argentina,7,Robert King
10532,30,25.89,15,0.0,1997-05-09,EASTC,7,3,388.35,1997-05,1997-05-09,310,EASTC,Eastern Connection,UK,7,Robert King,310,EASTC,Eastern Connection,UK,7,Robert King,EASTC,Eastern Connection,UK,7,Robert King
10532,66,17.0,24,0.0,1997-05-09,EASTC,7,3,408.0,1997-05,1997-05-09,310,EASTC,Eastern Connection,UK,7,Robert King,310,EASTC,Eastern Connection,UK,7,Robert King,EASTC,Eastern Connection,UK,7,Robert King
10533,4,22.0,50,0.05000000074505806,1997-05-12,FOLKO,8,1,1044.9999991804361,1997-05,1997-05-12,313,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,313,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10533,72,34.8,24,0.0,1997-05-12,FOLKO,8,1,835.1999999999999,1997-05,1997-05-12,313,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,313,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10533,73,15.0,24,0.05000000074505806,1997-05-12,FOLKO,8,1,341.9999997317791,1997-05,1997-05-12,313,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,313,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan,FOLKO,Folk och fä HB,Sweden,8,Laura Callahan
10534,30,25.89,10,0.0,1997-05-12,LEHMS,8,2,258.9,1997-05,1997-05-12,313,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan,313,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan
10534,40,18.4,10,0.20000000298023224,1997-05-12,LEHMS,8,2,147.19999945163727,1997-05,1997-05-12,313,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan,313,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan
10534,54,7.45,10,0.20000000298023224,1997-05-12,LEHMS,8,2,59.5999997779727,1997-05,1997-05-12,313,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan,313,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan,LEHMS,Lehmanns Marktstand,Germany,8,Laura Callahan
10535,11,21.0,50,0.10000000149011612,1997-05-13,ANTON,4,1,944.9999984353781,1997-05,1997-05-13,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock
10535,40,18.4,10,0.10000000149011612,1997-05-13,ANTON,4,1,165.59999972581863,1997-05,1997-05-13,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock
10535,57,19.5,5,0.10000000149011612,1997-05-13,ANTON,4,1,87.74999985471368,1997-05,1997-05-13,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock
10535,59,55.0,15,0.10000000149011612,1997-05-13,ANTON,4,1,742.4999987706542,1997-05,1997-05-13,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,314,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock,ANTON,Antonio Moreno Taquería,Mexico,4,Margaret Peacock
10536,12,38.0,15,0.25,1997-05-14,LEHMS,3,2,427.5,1997-05,1997-05-14,315,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling,315,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling
10536,31,12.5,20,0.0,1997-05-14,LEHMS,3,2,250.0,1997-05,1997-05-14,315,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling,315,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling,LEHMS,Lehmanns Marktstand,Germany,3,Janet Leverling
